log level: INFO
Bytes to send: 5378
CRC16 of data: d1c8
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
connected to ('192.168.10.102', 5084)
requested modulation: WISP5
using reader mode: {'C': 0, 'MaxTari': 6250, 'M': 2, 'PIE': 1500, 'StepTari': 0, 'R': 1, 'FLM': 2, 'MinTari': 6250, 'ModeIdentifier': 0, 'BDR': 640000, 'Mod': 0}
stopping politely
reader finished inventory
starting inventory
Read EPC: deaddeaddeadde, 1 , Result=0
Read EPC: 133703026c44fb, 4 , Result=0
Read EPC: 133703026c44fb, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703026c44fb, 0 , Result=5
Read EPC: 133703026c44fb, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c4646, 3 , Result=5
Next block: 04046c4acd(814/2689) --- Time elapsed: 91.939 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c4646, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c4646, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c4646, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c4acd, 4 , Result=5
Next block: 04046c4e4e(816/2689) --- Time elapsed: 92.198 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c4acd, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c4acd, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c4e4e, 4 , Result=5
Next block: 04046c5252(818/2689) --- Time elapsed: 92.484 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c4e4e, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c4e4e, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c4e4e, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c5252, 2 , Result=5
Next block: 04046c561a(820/2689) --- Time elapsed: 92.733 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c5252, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c5252, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c5252, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c561a, 0 , Result=5
Next block: 04046c5a19(822/2689) --- Time elapsed: 92.995 secs
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 3 , Result=6
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=5
no tags seen
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 0 , Result=5
no tags seen
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c5a19, 0 , Result=5
Next block: 03026c5e15(824/2689) --- Time elapsed: 94.835 secs
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703026c5e15, 0 , Result=5
Next block: 04046c6060(825/2689) --- Time elapsed: 95.088 secs
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
no tags seen
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c6060, 0 , Result=5
Next block: 04046c6429(827/2689) --- Time elapsed: 95.838 secs
Read EPC: 13370000000000, 5 , Result=0
no tags seen
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c6429, 1 , Result=5
Next block: 04046c6827(829/2689) --- Time elapsed: 96.086 secs
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 4 , Result=5
no tags seen
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c6827, 1 , Result=5
Next block: 05066c6cb5(831/2689) --- Time elapsed: 96.628 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c6827, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046c6827, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c6cb5, 0 , Result=5
Next block: 05066c723f(834/2689) --- Time elapsed: 96.849 secs
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c723f, 0 , Result=5
Next block: 05066c78ba(837/2689) --- Time elapsed: 97.124 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c723f, 0 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c723f, 1 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c78ba, 1 , Result=5
Next block: 03026c7e0a(840/2689) --- Time elapsed: 97.376 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c78ba, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c78ba, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703026c7e0a, 3 , Result=5
Next block: 05066c80f3(841/2689) --- Time elapsed: 97.645 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703026c7e0a, 0 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703026c7e0a, 4 , Result=0
Read EPC: 133703026c7e0a, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c80f3, 2 , Result=5
Next block: 05066c86d7(844/2689) --- Time elapsed: 97.910 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c80f3, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c80f3, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c80f3, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c86d7, 4 , Result=5
Next block: 05066c8c60(847/2689) --- Time elapsed: 98.155 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c86d7, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c86d7, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c86d7, 4 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c8c60, 4 , Result=5
Next block: 05066c92ab(850/2689) --- Time elapsed: 98.411 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c8c60, 4 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c92ab, 1 , Result=5
Next block: 05066c98bf(853/2689) --- Time elapsed: 98.701 secs
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c92ab, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066c98bf, 1 , Result=6
Next block: 03026c9e19(856/2689) --- Time elapsed: 98.945 secs
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703026c9e19, 1 , Result=5
Next block: 06086ca0ae(857/2689) --- Time elapsed: 99.459 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703026c9e19, 2 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703026c9e19, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 133703026c9e19, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=0
no tags seen
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 6 , Result=6
Read EPC: 13370000000000, 4 , Result=5
no tags seen
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 6 , Result=5
no tags seen
Read EPC: 13370000000000, 2 , Result=5
Timeout reached. Resending (bad EPC)... 1
Undone words: 4
Resent: 04046ca075
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046ca075, 0 , Result=5
Next block: 04046ca44b(859/2689) --- Time elapsed: 101.026 secs
no tags seen
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046ca44b, 0 , Result=5
Next block: 04046ca832(861/2689) --- Time elapsed: 101.540 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046ca44b, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046ca44b, 0 , Result=5
no tags seen
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
no tags seen
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
no tags seen
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046ca832, 1 , Result=5
Next block: 04046cac5a(863/2689) --- Time elapsed: 103.099 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046ca832, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cac5a, 3 , Result=5
Next block: 04046cb02c(865/2689) --- Time elapsed: 103.365 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cac5a, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cac5a, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cac5a, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cac5a, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cb02c, 3 , Result=5
Next block: 04046cb463(867/2689) --- Time elapsed: 103.615 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cb02c, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cb02c, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cb463, 5 , Result=0
Next block: 04046cb87c(869/2689) --- Time elapsed: 103.875 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cb463, 0 , Result=5
Read EPC: 133704046cb463, 5 , Result=0
Read EPC: 133704046cb463, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cb463, 5 , Result=0
Read EPC: 133704046cb463, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cb463, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cb87c, 1 , Result=5
Next block: 04046cbc57(871/2689) --- Time elapsed: 104.105 secs
Read EPC: 133704046cb87c, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cb87c, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cbc57, 0 , Result=5
Next block: 04046cc00f(873/2689) --- Time elapsed: 104.400 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cbc57, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cbc57, 0 , Result=5
Read EPC: 133704046cbc57, 5 , Result=0
Read EPC: 133704046cbc57, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cc00f, 4 , Result=5
Next block: 04046cc4e1(875/2689) --- Time elapsed: 104.626 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cc00f, 0 , Result=5
Read EPC: 133704046cc00f, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cc00f, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cc4e1, 5 , Result=0
Next block: 05066cc83d(877/2689) --- Time elapsed: 104.914 secs
Read EPC: 133704046cc4e1, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cc4e1, 5 , Result=0
Read EPC: 133704046cc4e1, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cc4e1, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cc4e1, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046cc4e1, 5 , Result=0
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cc83d, 3 , Result=5
Next block: 05066cce1b(880/2689) --- Time elapsed: 105.150 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cc83d, 4 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cce1b, 6 , Result=0
Next block: 05066cd4b4(883/2689) --- Time elapsed: 105.417 secs
Read EPC: 133705066cce1b, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cce1b, 6 , Result=0
Read EPC: 133705066cce1b, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cce1b, 6 , Result=0
Read EPC: 133705066cce1b, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cce1b, 6 , Result=0
Read EPC: 133705066cce1b, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cce1b, 3 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cd4b4, 6 , Result=0
Next block: 05066cda2e(886/2689) --- Time elapsed: 105.680 secs
Read EPC: 133705066cd4b4, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cd4b4, 6 , Result=0
Read EPC: 133705066cd4b4, 3 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cda2e, 6 , Result=0
Next block: 05066ce07d(889/2689) --- Time elapsed: 105.954 secs
Read EPC: 133705066cda2e, 4 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cda2e, 6 , Result=0
Read EPC: 133705066cda2e, 6 , Result=0
Read EPC: 133705066cda2e, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cda2e, 6 , Result=0
Read EPC: 133705066cda2e, 5 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cda2e, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066ce07d, 5 , Result=5
Next block: 05066ce6ad(892/2689) --- Time elapsed: 106.207 secs
Read EPC: 133705066ce07d, 6 , Result=0
Read EPC: 133705066ce07d, 6 , Result=0
Read EPC: 133705066ce07d, 6 , Result=0
Read EPC: 133705066ce07d, 6 , Result=0
Read EPC: 133705066ce07d, 6 , Result=0
Read EPC: 133705066ce07d, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066ce07d, 6 , Result=0
Read EPC: 133705066ce07d, 1 , Result=5
Read EPC: 133705066ce07d, 6 , Result=0
Read EPC: 133705066ce6ad, 3 , Result=5
Next block: 05066cec4f(895/2689) --- Time elapsed: 106.445 secs
Read EPC: 133705066ce6ad, 6 , Result=0
Read EPC: 133705066ce6ad, 6 , Result=0
Read EPC: 133705066ce6ad, 6 , Result=0
Read EPC: 133705066ce6ad, 4 , Result=5
Read EPC: 133705066ce6ad, 6 , Result=0
Read EPC: 133705066ce6ad, 0 , Result=5
Read EPC: 133705066ce6ad, 6 , Result=0
Read EPC: 133705066ce6ad, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066cec4f, 6 , Result=0
Next block: 05066cf2cb(898/2689) --- Time elapsed: 106.714 secs
Read EPC: 133705066cec4f, 6 , Result=0
Read EPC: 133705066cec4f, 0 , Result=5
Read EPC: 133705066cec4f, 6 , Result=0
Read EPC: 133705066cec4f, 0 , Result=5
Read EPC: 133705066cec4f, 6 , Result=0
Read EPC: 133705066cec4f, 3 , Result=5
Read EPC: 133705066cec4f, 6 , Result=0
Read EPC: 133705066cec4f, 6 , Result=0
Read EPC: 133705066cec4f, 6 , Result=0
Read EPC: 133705066cec4f, 2 , Result=5
Read EPC: 133705066cec4f, 1 , Result=5
Read EPC: 133705066cec4f, 6 , Result=0
Read EPC: 133705066cf2cb, 6 , Result=0
Next block: 05066cf8bd(901/2689) --- Time elapsed: 107.006 secs
Read EPC: 133705066cf2cb, 5 , Result=5
Read EPC: 133705066cf2cb, 6 , Result=0
Read EPC: 133705066cf2cb, 6 , Result=0
Read EPC: 133705066cf2cb, 6 , Result=0
Read EPC: 133705066cf2cb, 6 , Result=0
Read EPC: 133705066cf2cb, 6 , Result=0
Read EPC: 133705066cf2cb, 6 , Result=0
Read EPC: 133705066cf2cb, 6 , Result=0
Read EPC: 133705066cf2cb, 6 , Result=0
Read EPC: 133705066cf2cb, 0 , Result=5
Read EPC: 133705066cf2cb, 6 , Result=0
Read EPC: 133705066cf2cb, 6 , Result=0
Read EPC: 133705066cf8bd, 5 , Result=5
Next block: 03026cfe10(904/2689) --- Time elapsed: 107.244 secs
Read EPC: 133705066cf8bd, 3 , Result=5
Read EPC: 133705066cf8bd, 6 , Result=0
Read EPC: 133705066cf8bd, 6 , Result=0
Read EPC: 133705066cf8bd, 6 , Result=0
Read EPC: 133705066cf8bd, 6 , Result=0
Read EPC: 133705066cf8bd, 6 , Result=0
Read EPC: 133705066cf8bd, 6 , Result=0
Read EPC: 133705066cf8bd, 4 , Result=0
Read EPC: 133703026cfe10, 0 , Result=5
Next block: 06086d0020(905/2689) --- Time elapsed: 107.505 secs
Read EPC: 133703026cfe10, 4 , Result=0
Read EPC: 133703026cfe10, 4 , Result=0
Read EPC: 133703026cfe10, 0 , Result=5
Read EPC: 133703026cfe10, 4 , Result=0
Read EPC: 133703026cfe10, 4 , Result=0
Read EPC: 133703026cfe10, 4 , Result=0
Read EPC: 133703026cfe10, 2 , Result=5
Read EPC: 133703026cfe10, 4 , Result=0
Read EPC: 133703026cfe10, 4 , Result=0
Read EPC: 133703026cfe10, 4 , Result=0
Read EPC: 133703026cfe10, 4 , Result=0
Read EPC: 133703026cfe10, 4 , Result=0
Read EPC: 133703026cfe10, 4 , Result=0
Read EPC: 133703026cfe10, 7 , Result=0
Read EPC: 133706086d0020, 0 , Result=5
Next block: 06086d0845(909/2689) --- Time elapsed: 107.756 secs
Read EPC: 133706086d0020, 7 , Result=0
Read EPC: 133706086d0020, 7 , Result=0
Read EPC: 133706086d0020, 7 , Result=0
Read EPC: 133706086d0020, 7 , Result=0
Read EPC: 133706086d0020, 7 , Result=0
Read EPC: 133706086d0020, 7 , Result=0
Read EPC: 133706086d0020, 7 , Result=0
Read EPC: 133706086d0020, 7 , Result=0
Read EPC: 133706086d0020, 4 , Result=5
Read EPC: 133706086d0020, 1 , Result=5
Read EPC: 133706086d0020, 7 , Result=0
Read EPC: 133706086d0845, 7 , Result=0
Next block: 06086d108b(913/2689) --- Time elapsed: 108.029 secs
Read EPC: 133706086d0845, 7 , Result=0
Read EPC: 133706086d0845, 7 , Result=0
Read EPC: 133706086d0845, 7 , Result=0
Read EPC: 133706086d0845, 0 , Result=5
Read EPC: 133706086d0845, 7 , Result=0
Read EPC: 133706086d0845, 6 , Result=5
Read EPC: 133706086d0845, 0 , Result=5
Read EPC: 133706086d0845, 7 , Result=0
Read EPC: 133706086d108b, 0 , Result=5
Next block: 06086d1833(917/2689) --- Time elapsed: 108.256 secs
Read EPC: 133706086d108b, 3 , Result=5
Read EPC: 133706086d108b, 7 , Result=0
Read EPC: 133706086d108b, 7 , Result=0
Read EPC: 133706086d108b, 7 , Result=0
Read EPC: 133706086d108b, 7 , Result=0
Read EPC: 133706086d108b, 7 , Result=0
Read EPC: 133706086d108b, 7 , Result=0
Read EPC: 133706086d108b, 7 , Result=0
Read EPC: 133706086d108b, 7 , Result=0
Read EPC: 133706086d108b, 5 , Result=5
Read EPC: 133706086d108b, 7 , Result=0
Read EPC: 133706086d1833, 7 , Result=0
Next block: 06086d20a3(921/2689) --- Time elapsed: 108.549 secs
Read EPC: 133706086d1833, 7 , Result=0
Read EPC: 133706086d1833, 7 , Result=0
Read EPC: 133706086d1833, 3 , Result=5
Read EPC: 133706086d1833, 0 , Result=5
Read EPC: 133706086d1833, 7 , Result=0
Read EPC: 133706086d1833, 7 , Result=0
Read EPC: 133706086d1833, 7 , Result=0
Read EPC: 133706086d1833, 3 , Result=5
Read EPC: 133706086d1833, 7 , Result=0
Read EPC: 133706086d1833, 3 , Result=5
Read EPC: 133706086d1833, 7 , Result=0
Read EPC: 133706086d20a3, 7 , Result=0
Next block: 06086d281f(925/2689) --- Time elapsed: 108.793 secs
Read EPC: 133706086d20a3, 2 , Result=5
Read EPC: 133706086d20a3, 7 , Result=0
Read EPC: 133706086d20a3, 7 , Result=0
Read EPC: 133706086d20a3, 7 , Result=0
Read EPC: 133706086d20a3, 7 , Result=0
Read EPC: 133706086d20a3, 5 , Result=5
Read EPC: 133706086d20a3, 7 , Result=0
Read EPC: 133706086d20a3, 7 , Result=0
Read EPC: 133706086d20a3, 7 , Result=0
Read EPC: 133706086d20a3, 1 , Result=5
Read EPC: 133706086d20a3, 7 , Result=0
Read EPC: 133706086d281f, 7 , Result=0
Next block: 06086d305c(929/2689) --- Time elapsed: 109.078 secs
Read EPC: 133706086d281f, 7 , Result=0
Read EPC: 133706086d281f, 7 , Result=0
Read EPC: 133706086d281f, 7 , Result=0
Read EPC: 133706086d281f, 7 , Result=0
Read EPC: 133706086d281f, 7 , Result=0
Read EPC: 133706086d281f, 7 , Result=0
Read EPC: 133706086d281f, 7 , Result=0
Read EPC: 133706086d281f, 1 , Result=5
Read EPC: 133706086d281f, 4 , Result=5
Read EPC: 133706086d281f, 7 , Result=0
Read EPC: 133706086d281f, 4 , Result=5
Read EPC: 133706086d281f, 7 , Result=0
Read EPC: 133706086d305c, 1 , Result=5
Next block: 06086d38a6(933/2689) --- Time elapsed: 109.324 secs
Read EPC: 133706086d305c, 7 , Result=0
Read EPC: 133706086d305c, 7 , Result=0
